file, N, Y, Yl, Yh, state, mem, time
cnf/sundermann/systems_software/uCLinux_base/Knüppel2017.cnf, 1851, 2.48903e+22, 2.07597e+22, 2.9021e+22, done, 1140060, 0.036443
cnf/sundermann/systems_software/integrator_arm7/Berger2013.cnf, 10000, 6.43012e+128, -4.99275e+128, 1.7853e+129, done, 1140785, 0.387641
cnf/sundermann/systems_software/integrator_arm7/Knüppel2017.cnf, 10000, 4.53894e+127, -5.46419e+126, 9.6243e+127, done, 1140621, 0.414713
cnf/sundermann/systems_software/sparclite_sim/Berger2013.cnf, 10000, 1.30087e+118, -1.17616e+118, 3.7779e+118, done, 1140944, 0.358411
cnf/sundermann/systems_software/sparclite_sim/Knüppel2017.cnf, 10000, 1.3994e+118, -1.67386e+117, 2.96618e+118, done, 1140658, 0.254897
cnf/sundermann/systems_software/mcb2100/Berger2013.cnf, 10000, 1.28995e+124, -2.49068e+123, 2.82897e+124, done, 1140621, 0.451651
cnf/sundermann/systems_software/mcb2100/Knüppel2017.cnf, 10000, 8.0856e+122, -3.07332e+122, 1.92445e+123, done, 1456816, 0.311414
cnf/sundermann/systems_software/cerf/Berger2013.cnf, 10000, 3.43496e+126, 4.28271e+125, 6.44165e+126, done, 1140633, 0.388801
cnf/sundermann/systems_software/cerf/Knüppel2017.cnf, 10000, 1.41672e+126, 4.89125e+125, 2.34431e+126, done, 1140924, 0.43412
cnf/sundermann/systems_software/aki3068net/Berger2013.cnf, 10000, 8.07151e+121, -6.07108e+121, 2.22141e+122, done, 1140645, 0.342602
cnf/sundermann/systems_software/aki3068net/Knüppel2017.cnf, 10000, 1.41435e+120, -1.33912e+120, 4.16781e+120, done, 1140752, 0.322664
cnf/sundermann/systems_software/smdk2410/Berger2013.cnf, 10000, 2.33696e+131, 2.59471e+130, 4.41444e+131, done, 1140928, 0.559987
cnf/sundermann/systems_software/smdk2410/Knüppel2017.cnf, 10000, 2.77804e+131, -3.02957e+131, 8.58565e+131, done, 1141035, 0.347864
cnf/sundermann/systems_software/uClibc/Knüppel2017.cnf, 232, 1.56023e+40, 1.30713e+40, 1.81332e+40, done, 1274277, 0.0233407
cnf/sundermann/systems_software/uClibc/Oh2020-ng_1_0_29.cnf, 322, 8.93149e+36, 7.49957e+36, 1.03634e+37, done, 1140060, 0.0224023
cnf/sundermann/systems_software/uClibc/Pett2023-2020-12-24_11-54-53.cnf, 1014, 4.9785e+25, 4.15073e+25, 5.80628e+25, done, 1140195, 0.0427186
cnf/sundermann/systems_software/ts6/Berger2013.cnf, 10000, 2.10775e+126, 3.06538e+125, 3.90895e+126, done, 1140789, 0.393181
cnf/sundermann/systems_software/ts6/Knüppel2017.cnf, 10000, 5.74386e+124, -2.38685e+124, 1.38746e+125, done, 1140645, 0.360629
cnf/sundermann/systems_software/am31_sim/Berger2013.cnf, 10000, 2.56465e+118, -1.26794e+118, 6.39725e+118, done, 1140645, 0.321341
cnf/sundermann/systems_software/am31_sim/Knüppel2017.cnf, 10000, 1.57488e+118, -8.47392e+116, 3.2345e+118, done, 1140789, 0.247617
cnf/sundermann/systems_software/mace1/Berger2013.cnf, 10000, 1.09637e+123, -1.09203e+123, 3.28476e+123, done, 1140613, 0.3181
cnf/sundermann/systems_software/mace1/Knüppel2017.cnf, 10000, 1.66251e+122, -1.15911e+121, 3.44094e+122, done, 1140617, 0.386233
cnf/sundermann/systems_software/mac7100evb/Berger2013.cnf, 10000, 1.22686e+122, -5.13808e+121, 2.96753e+122, done, 1140473, 0.329749
cnf/sundermann/systems_software/mac7100evb/Knüppel2017.cnf, 10000, 1.11388e+122, -5.98353e+121, 2.82611e+122, done, 1140604, 0.406351
cnf/sundermann/systems_software/ea2468/Berger2013.cnf, 10000, 4.46766e+129, -3.21586e+129, 1.21512e+130, done, 1140928, 0.405987
cnf/sundermann/systems_software/ea2468/Knüppel2017.cnf, 10000, 7.13665e+130, -2.24505e+130, 1.65183e+131, done, 1141170, 0.421285
cnf/sundermann/systems_software/refidt334/Berger2013.cnf, 10000, 1.77458e+135, -1.93026e+135, 5.47941e+135, done, 1140813, 0.347799
cnf/sundermann/systems_software/refidt334/Knüppel2017.cnf, 10000, 1.68028e+132, 1.95512e+131, 3.16506e+132, done, 1140604, 0.312085
cnf/sundermann/systems_software/BusyBox/Oh2020-1_28_0.cnf, 5353, 1.36736e+248, 1.1401e+248, 1.59462e+248, done, 1140195, 0.131157
cnf/sundermann/systems_software/XSEngine/Berger2013.cnf, 10000, 2.09862e+132, -4.54164e+131, 4.6514e+132, done, 1140465, 0.405907
cnf/sundermann/systems_software/XSEngine/Knüppel2017.cnf, 10000, 1.68703e+133, -1.72976e+133, 5.10382e+133, done, 1141510, 0.341451
cnf/sundermann/systems_software/viper/Berger2013.cnf, 10000, 2.30921e+133, 2.32967e+132, 4.38546e+133, done, 1140768, 0.347937
cnf/sundermann/systems_software/viper/Knüppel2017.cnf, 10000, 3.2754e+132, -3.46635e+129, 6.55426e+132, done, 1140637, 0.340258
cnf/sundermann/systems_software/p2106/Berger2013.cnf, 10000, 4.19818e+124, -3.87527e+124, 1.22716e+125, done, 1409089, 0.425607
cnf/sundermann/systems_software/p2106/Knüppel2017.cnf, 10000, 1.26516e+123, 1.03055e+122, 2.42726e+123, done, 1349480, 0.369009
cnf/sundermann/systems_software/jmr3904/Berger2013.cnf, 10000, 6.9144e+120, 7.59296e+119, 1.30695e+121, done, 1141207, 0.331773
cnf/sundermann/systems_software/jmr3904/Knüppel2017.cnf, 10000, 1.64214e+120, 5.59853e+119, 2.72444e+120, done, 1140604, 0.361659
cnf/sundermann/systems_software/pc_i82559/Berger2013.cnf, 10000, 1.61582e+127, -9.54103e+125, 3.32706e+127, done, 1140776, 0.391086
cnf/sundermann/systems_software/pc_i82559/Knüppel2017.cnf, 10000, 1.27744e+126, 8.60043e+124, 2.46887e+126, done, 1140756, 0.445752
cnf/sundermann/systems_software/csb281/Berger2013.cnf, 10000, 4.77492e+123, -7.35053e+122, 1.02849e+124, done, 1141485, 0.322438
cnf/sundermann/systems_software/csb281/Knüppel2017.cnf, 10000, 6.96488e+124, -4.97862e+123, 1.44276e+125, done, 1167695, 0.28092
cnf/sundermann/systems_software/cma28x/Berger2013.cnf, 10000, 1.35136e+122, -1.30265e+121, 2.83299e+122, done, 1140498, 0.345642
cnf/sundermann/systems_software/cma28x/Knüppel2017.cnf, 10000, 1.02499e+123, -1.31849e+123, 3.36846e+123, done, 1208197, 0.280852
cnf/sundermann/systems_software/e7t/Berger2013.cnf, 10000, 5.57609e+134, -6.08555e+134, 1.72377e+135, done, 1140490, 0.387153
cnf/sundermann/systems_software/e7t/Knüppel2017.cnf, 10000, 8.44834e+132, -2.70882e+132, 1.96055e+133, done, 1140600, 0.369194
cnf/sundermann/systems_software/pc_rltk8139/Berger2013.cnf, 10000, 1.04391e+127, -5.25771e+126, 2.61359e+127, done, 1141071, 0.469665
cnf/sundermann/systems_software/pc_rltk8139/Knüppel2017.cnf, 10000, 1.99079e+127, -8.10506e+126, 4.79209e+127, done, 1140617, 0.406875
cnf/sundermann/systems_software/sh7708/Berger2013.cnf, 10000, 3.01988e+122, -1.60195e+122, 7.64172e+122, done, 1140924, 0.489697
cnf/sundermann/systems_software/sh7708/Knüppel2017.cnf, 10000, 7.10496e+121, -1.65813e+121, 1.58681e+122, done, 1540599, 0.420286
cnf/sundermann/systems_software/asb2305/Berger2013.cnf, 10000, 1.51529e+128, -8.20875e+127, 3.85145e+128, done, 1207480, 0.330676
cnf/sundermann/systems_software/asb2305/Knüppel2017.cnf, 10000, 5.44925e+128, -3.74462e+128, 1.46431e+129, done, 1140604, 0.349043
cnf/sundermann/systems_software/Embtoolkit/Knüppel2017.cnf, 458, 5.25297e+96, 4.3927e+96, 6.11324e+96, done, 1140068, 0.036269
cnf/sundermann/systems_software/sparc_erc32/Berger2013.cnf, 10000, 8.31294e+117, -1.4853e+117, 1.81112e+118, done, 1140342, 0.281093
cnf/sundermann/systems_software/sparc_erc32/Knüppel2017.cnf, 10000, 2.70992e+117, -1.54388e+117, 6.96372e+117, done, 1140674, 0.290748
cnf/sundermann/systems_software/at91sam7xek/Berger2013.cnf, 10000, 1.41082e+131, -1.13783e+131, 3.95947e+131, done, 1140613, 0.36992
cnf/sundermann/systems_software/at91sam7xek/Knüppel2017.cnf, 10000, 1.20816e+131, -6.49447e+130, 3.06577e+131, done, 1140899, 0.392576
cnf/sundermann/systems_software/npwr/Berger2013.cnf, 10000, 1.61822e+127, -2.00042e+127, 5.23687e+127, done, 1230991, 0.324435
cnf/sundermann/systems_software/npwr/Knüppel2017.cnf, 10000, 3.43298e+126, -2.01681e+126, 8.88277e+126, done, 1140473, 0.317494
cnf/sundermann/systems_software/mpc50/Berger2013.cnf, 10000, 2.27338e+122, -5.79647e+121, 5.12641e+122, done, 1140912, 0.404313
cnf/sundermann/systems_software/mpc50/Knüppel2017.cnf, 10000, 2.2705e+122, -1.56882e+122, 6.10982e+122, done, 1140916, 0.371536
cnf/sundermann/systems_software/ipaq/Berger2013.cnf, 10000, 1.82271e+123, 5.80925e+122, 3.06449e+123, done, 1140609, 0.418515
cnf/sundermann/systems_software/ipaq/Knüppel2017.cnf, 10000, 1.74056e+122, 1.56725e+121, 3.3244e+122, done, 1140641, 0.31789
cnf/sundermann/systems_software/moab/Berger2013.cnf, 10000, 3.56794e+127, -1.46014e+127, 8.59603e+127, done, 1140793, 0.404654
cnf/sundermann/systems_software/moab/Knüppel2017.cnf, 10000, 5.22572e+126, 2.21637e+124, 1.04293e+127, done, 1140662, 0.408561
cnf/sundermann/systems_software/stm3210e_eval/Berger2013.cnf, 10000, 9.31082e+123, -3.62433e+123, 2.2246e+124, done, 1140928, 0.435184
cnf/sundermann/systems_software/stm3210e_eval/Knüppel2017.cnf, 10000, 4.58608e+123, -4.87765e+123, 1.40498e+124, done, 1140768, 0.365213
cnf/sundermann/systems_software/olpch2294/Berger2013.cnf, 10000, 1.43005e+125, -7.39688e+123, 2.93406e+125, done, 1365663, 0.468262
cnf/sundermann/systems_software/olpch2294/Knüppel2017.cnf, 10000, 6.68364e+124, 7.12532e+123, 1.26548e+125, done, 1140916, 0.394949
cnf/sundermann/systems_software/snds/Berger2013.cnf, 10000, 5.73976e+122, -1.2957e+122, 1.27752e+123, done, 1140817, 0.355532
cnf/sundermann/systems_software/snds/Knüppel2017.cnf, 10000, 5.90172e+122, -2.53447e+122, 1.43379e+123, done, 1140600, 0.354205
cnf/sundermann/systems_software/rattler/Berger2013.cnf, 10000, 2.31906e+136, -2.55117e+136, 7.18929e+136, done, 1559564, 0.521854
cnf/sundermann/systems_software/rattler/Knüppel2017.cnf, 10000, 2.30763e+134, -6.8848e+133, 5.30374e+134, done, 1140490, 0.342221
cnf/sundermann/systems_software/stb/Berger2013.cnf, 10000, 3.40174e+129, 7.87736e+127, 6.72471e+129, done, 1140973, 0.409795
cnf/sundermann/systems_software/stb/Knüppel2017.cnf, 10000, 3.59054e+129, -6.24217e+128, 7.8053e+129, done, 1140776, 0.408236
cnf/sundermann/systems_software/eCos/Berger2013-icse11.cnf, 10000, 1.81985e+125, -1.1996e+125, 4.8393e+125, done, 1140604, 0.276224
cnf/sundermann/systems_software/sh4_202_md/Berger2013.cnf, 10000, 1.60178e+123, -7.68339e+122, 3.97191e+123, done, 1140908, 0.433137
cnf/sundermann/systems_software/eCos/AlHajjaji2019-i386pc.cnf, 10000, 7.04655e+125, -8.83415e+125, 2.29273e+126, done, 1141182, 0.267653
cnf/sundermann/systems_software/sh4_202_md/Knüppel2017.cnf, 10000, 3.1099e+122, -1.16389e+122, 7.3837e+122, done, 1140600, 0.324883
cnf/sundermann/systems_software/sparc_leon/Berger2013.cnf, 10000, 5.64062e+118, -9.98979e+117, 1.22802e+119, done, 1214652, 0.333075
cnf/sundermann/systems_software/sparc_leon/Knüppel2017.cnf, 10000, 6.51193e+116, -5.30584e+116, 1.83297e+117, done, 1140469, 0.326756
cnf/sundermann/systems_software/phycore229x/Berger2013.cnf, 10000, 6.38085e+134, -3.11704e+134, 1.58787e+135, done, 1140756, 0.376014
cnf/sundermann/systems_software/phycore229x/Knüppel2017.cnf, 10000, 1.64965e+136, -1.17375e+136, 4.47306e+136, done, 1476009, 0.395701
cnf/sundermann/systems_software/brutus/Berger2013.cnf, 10000, 9.2619e+121, -4.93419e+121, 2.3458e+122, done, 1141194, 0.434815
cnf/sundermann/systems_software/brutus/Knüppel2017.cnf, 10000, 1.43453e+122, -1.03339e+122, 3.90245e+122, done, 1140772, 0.433688
cnf/sundermann/systems_software/assabet/Berger2013.cnf, 10000, 1.86042e+124, -2.30444e+123, 3.95129e+124, done, 1140789, 0.416011
cnf/sundermann/systems_software/assabet/Knüppel2017.cnf, 10000, 4.69508e+125, -2.92498e+125, 1.23151e+126, done, 1140649, 0.342292
cnf/sundermann/systems_software/grg/Berger2013.cnf, 10000, 4.17589e+125, -3.00703e+125, 1.13588e+126, done, 1140977, 0.358223
cnf/sundermann/systems_software/grg/Knüppel2017.cnf, 10000, 3.15265e+124, 1.8075e+122, 6.28722e+124, done, 1140613, 0.348089
cnf/sundermann/systems_software/vrc4373/Berger2013.cnf, 10000, 9.91315e+131, -9.46284e+131, 2.92891e+132, done, 1140957, 0.359818
cnf/sundermann/systems_software/vrc4373/Knüppel2017.cnf, 10000, 1.45845e+131, -2.04011e+130, 3.12091e+131, done, 1140637, 0.353066
cnf/sundermann/systems_software/h8s_sim/Berger2013.cnf, 10000, 3.39648e+118, -1.13436e+118, 7.92731e+118, done, 1140510, 0.265606
cnf/sundermann/systems_software/h8s_sim/Knüppel2017.cnf, 10000, 3.20223e+117, -5.49266e+116, 6.95372e+117, done, 1140776, 0.242151
cnf/sundermann/systems_software/pc_usb_d12/Berger2013.cnf, 10000, 1.56235e+128, -1.05802e+128, 4.18272e+128, done, 1140912, 0.657781
cnf/sundermann/systems_software/pc_usb_d12/Knüppel2017.cnf, 10000, 8.3626e+127, -1.2898e+127, 1.8015e+128, done, 1583370, 0.387314
cnf/sundermann/systems_software/psim/Berger2013.cnf, 10000, 3.44486e+120, -2.53995e+119, 7.14371e+120, done, 1596198, 0.332985
cnf/sundermann/systems_software/psim/Knüppel2017.cnf, 10000, 3.37103e+119, -4.04471e+118, 7.14653e+119, done, 1140469, 0.312819
cnf/sundermann/systems_software/eb40/Berger2013.cnf, 10000, 4.35557e+123, -9.44431e+122, 9.65558e+123, done, 1140936, 0.453911
cnf/sundermann/systems_software/eb40/Knüppel2017.cnf, 10000, 7.40324e+124, -1.78751e+124, 1.6594e+125, done, 1140604, 0.329649
cnf/sundermann/systems_software/gps4020/Berger2013.cnf, 10000, 5.5734e+121, -1.60826e+121, 1.27551e+122, done, 1872207, 0.404743
cnf/sundermann/systems_software/gps4020/Knüppel2017.cnf, 10000, 1.09817e+122, -3.28903e+121, 2.52524e+122, done, 1140633, 0.395096
cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf, 10000, 4.21377e+128, -1.50303e+128, 9.93057e+128, done, 1207627, 0.37337
cnf/sundermann/systems_software/integrator_arm9/Knüppel2017.cnf, 10000, 2.39077e+130, -3.14799e+130, 7.92954e+130, done, 1140473, 0.363472
cnf/sundermann/systems_software/ocelot/Berger2013.cnf, 10000, 3.6859e+134, -4.21684e+134, 1.15886e+135, done, 1140797, 0.300805
cnf/sundermann/systems_software/ocelot/Knüppel2017.cnf, 10000, 6.07413e+133, -1.46407e+133, 1.36123e+134, done, 1733627, 0.443529
cnf/sundermann/systems_software/m5272c3/Berger2013.cnf, 10000, 7.55867e+124, 1.5113e+124, 1.3606e+125, done, 1238409, 0.451997
cnf/sundermann/systems_software/m5272c3/Knüppel2017.cnf, 10000, 1.98598e+118, -1.89161e+118, 5.86358e+118, done, 1140916, 0.394971
cnf/sundermann/systems_software/olpce2294/Berger2013.cnf, 10000, 8.97525e+126, -1.06089e+127, 2.85594e+127, done, 1140658, 0.36256
cnf/sundermann/systems_software/olpce2294/Knüppel2017.cnf, 10000, 4.69069e+125, -1.0693e+125, 1.04507e+126, done, 1140633, 0.331547
cnf/sundermann/systems_software/flexanet/Berger2013.cnf, 10000, 1.96889e+127, -2.27913e+127, 6.21691e+127, done, 1140805, 0.412132
cnf/sundermann/systems_software/flexanet/Knüppel2017.cnf, 10000, 3.78097e+127, -4.45473e+127, 1.20167e+128, done, 1140785, 0.385064
cnf/sundermann/systems_software/cme555/Berger2013.cnf, 10000, 1.36017e+133, -4.75156e+132, 3.19549e+133, done, 1140928, 0.442753
cnf/sundermann/systems_software/cme555/Knüppel2017.cnf, 10000, 3.75942e+132, -2.33473e+132, 9.85356e+132, done, 1140912, 0.363701
cnf/sundermann/systems_software/mb93093/Berger2013.cnf, 10000, 5.18155e+129, -1.52801e+128, 1.05159e+130, done, 1140654, 0.413928
cnf/sundermann/systems_software/mb93093/Knüppel2017.cnf, 10000, 7.93365e+127, 4.80248e+126, 1.53871e+128, done, 1140772, 0.320868
cnf/sundermann/systems_software/skmb91302/Berger2013.cnf, 10000, 7.04013e+127, 1.21956e+127, 1.28607e+128, done, 1181638, 0.444073
cnf/sundermann/systems_software/skmb91302/Knüppel2017.cnf, 10000, 1.40853e+127, -6.972e+126, 3.51425e+127, done, 1140637, 0.341424
cnf/sundermann/systems_software/malta_mips32_4kc/Berger2013.cnf, 10000, 1.01042e+125, 2.79661e+124, 1.74117e+125, done, 1140944, 0.435396
cnf/sundermann/systems_software/malta_mips32_4kc/Knüppel2017.cnf, 10000, 5.02419e+125, -5.86444e+125, 1.59128e+126, done, 1274683, 0.285863
cnf/sundermann/systems_software/pati/Berger2013.cnf, 10000, 2.38576e+126, 3.40211e+125, 4.4313e+126, done, 1274871, 0.350851
cnf/sundermann/systems_software/pati/Knüppel2017.cnf, 10000, 1.45667e+126, -4.64436e+125, 3.37778e+126, done, 1140662, 0.395796
cnf/sundermann/systems_software/phycore/Berger2013.cnf, 10000, 2.15082e+133, -3.96163e+132, 4.69779e+133, done, 1140781, 0.443912
cnf/sundermann/systems_software/phycore/Knüppel2017.cnf, 10000, 7.56168e+132, -6.26524e+132, 2.13886e+133, done, 1140490, 0.346344
cnf/sundermann/systems_software/adder/Berger2013.cnf, 10000, 8.99431e+124, -3.03047e+124, 2.10191e+125, done, 1140776, 0.402293
cnf/sundermann/systems_software/adder/Knüppel2017.cnf, 10000, 2.74364e+124, -1.97061e+124, 7.4579e+124, done, 1140891, 0.391603
cnf/sundermann/systems_software/cq7750/Berger2013.cnf, 10000, 1.00809e+130, -9.71722e+129, 2.98791e+130, done, 1140613, 0.359807
cnf/sundermann/systems_software/cq7750/Knüppel2017.cnf, 10000, 1.94345e+129, 3.40378e+128, 3.54652e+129, done, 1466073, 0.301868
cnf/sundermann/systems_software/adderII/Berger2013.cnf, 10000, 1.37901e+124, 2.79823e+123, 2.4782e+124, done, 1140637, 0.42034
cnf/sundermann/systems_software/adderII/Knüppel2017.cnf, 10000, 1.23164e+125, -1.16348e+125, 3.62675e+125, done, 1140776, 0.428111
cnf/sundermann/systems_software/frv400/Berger2013.cnf, 10000, 2.31964e+130, -4.81628e+129, 5.12091e+130, done, 1140649, 0.290612
cnf/sundermann/systems_software/frv400/Knüppel2017.cnf, 10000, 2.39761e+129, 1.18059e+129, 3.61463e+129, done, 1140609, 0.305279
cnf/sundermann/systems_software/atlas_mips64_5kc/Berger2013.cnf, 10000, 9.78585e+122, -2.50184e+122, 2.20735e+123, done, 1141878, 0.329591
cnf/sundermann/systems_software/atlas_mips64_5kc/Knüppel2017.cnf, 10000, 9.17013e+122, -1.00043e+123, 2.83446e+123, done, 1140658, 0.315776
cnf/sundermann/systems_software/mbx/Berger2013.cnf, 10000, 2.90716e+133, -1.48163e+133, 7.29596e+133, done, 1140944, 0.518377
cnf/sundermann/systems_software/mbx/Knüppel2017.cnf, 10000, 7.24535e+132, 6.96915e+131, 1.37938e+133, done, 1140613, 0.377791
cnf/sundermann/systems_software/prpmc1100/Berger2013.cnf, 10000, 1.77313e+123, -2.79408e+122, 3.82566e+123, done, 1140781, 0.3978
cnf/sundermann/systems_software/prpmc1100/Knüppel2017.cnf, 10000, 4.37178e+122, -1.39891e+122, 1.01425e+123, done, 1140654, 0.380852
cnf/sundermann/systems_software/cerfpda/Berger2013.cnf, 10000, 7.03308e+127, -4.54696e+126, 1.45209e+128, done, 1140744, 0.514443
cnf/sundermann/systems_software/cerfpda/Knüppel2017.cnf, 10000, 6.28162e+127, -6.6596e+127, 1.92228e+128, done, 1140617, 0.413893
cnf/sundermann/systems_software/jtst/Knüppel2017.cnf, 10000, 6.32962e+124, -6.16719e+124, 1.88264e+125, done, 1140842, 0.47706
cnf/sundermann/systems_software/edosk2674/Berger2013.cnf, 10000, 2.0054e+120, 3.86558e+119, 3.62424e+120, done, 1140776, 0.294292
cnf/sundermann/systems_software/edosk2674/Knüppel2017.cnf, 10000, 4.5709e+119, -1.31292e+119, 1.04547e+120, done, 1140613, 0.361629
cnf/sundermann/systems_software/ec555/Berger2013.cnf, 10000, 1.79031e+133, -3.7465e+132, 3.95527e+133, done, 1140649, 0.29992
cnf/sundermann/systems_software/ec555/Knüppel2017.cnf, 10000, 2.87268e+132, 1.32538e+131, 5.61283e+132, done, 1140830, 0.434839
