file,N,Y,Yl,Yh
cnf/lagniez/circuit/iscas/iscas99/b06.bench.cnf, 10000, 32, 32, 32
cnf/lagniez/circuit/iscas/iscas99/b04.bench.cnf, 10000, 1.62743e+24, 7.80859e+22, 3.17678e+24
cnf/lagniez/circuit/iscas/iscas99/b07.bench.cnf, 10000, 4.46492e+15, 3.20645e+15, 5.7234e+15
cnf/lagniez/circuit/iscas/iscas99/b12.bench.cnf, 10000, 2.33609e+41, 1.31849e+41, 3.35368e+41
cnf/lagniez/circuit/iscas/iscas99/b03.bench.cnf, 10000, 1.69818e+10, 1.49075e+10, 1.90562e+10
cnf/lagniez/circuit/iscas/iscas99/b09.bench.cnf, 10000, 5.39273e+08, 5.13188e+08, 5.65358e+08
cnf/lagniez/circuit/iscas/iscas99/b10.bench.cnf, 10000, 5.37902e+08, 5.18848e+08, 5.56956e+08
cnf/lagniez/circuit/iscas/iscas99/b01.bench.cnf, 10000, 32, 32, 32
cnf/lagniez/circuit/iscas/iscas99/b08.bench.cnf, 10000, 2.23972e+09, 2.18363e+09, 2.29581e+09
cnf/lagniez/circuit/iscas/iscas93/s344.bench.cnf, 10000, 1.71384e+07, 1.60003e+07, 1.82765e+07
cnf/lagniez/circuit/iscas/iscas93/s3271.bench.cnf, 10000, 4.47259e+42, 2.51822e+42, 6.42695e+42
cnf/lagniez/circuit/iscas/iscas93/s1512.bench.cnf, 10000, 4.23015e+25, 2.42469e+25, 6.03561e+25
cnf/lagniez/circuit/iscas/iscas93/s4863.bench.cnf, 10000, 1.15073e+46, 1.10396e+46, 1.1975e+46
cnf/lagniez/circuit/iscas/iscas93/s3330.bench.cnf, 10000, 1.67848e+52, -1.57669e+52, 4.93366e+52
cnf/lagniez/circuit/iscas/iscas93/s938.bench.cnf, 10000, 7.47983e+19, 6.11026e+19, 8.84939e+19
cnf/lagniez/circuit/iscas/iscas93/s3384.bench.cnf, 10000, 3.33293e+62, 2.56045e+62, 4.1054e+62
cnf/lagniez/circuit/iscas/iscas93/s499.bench.cnf, 10000, 8.62656e+06, 8.1597e+06, 9.09342e+06
cnf/lagniez/circuit/iscas/iscas93/s1269.bench.cnf, 10000, 9.0551e+15, 5.02962e+15, 1.30806e+16
cnf/lagniez/circuit/iscas/iscas93/s991.bench.cnf, 10000, 2.75297e+25, -2.44232e+25, 7.94825e+25
cnf/lagniez/circuit/iscas/iscas93/s635.bench.cnf, 10000, 8.55532e+09, 8.35504e+09, 8.7556e+09
cnf/lagniez/circuit/iscas/iscas93/s1196.bench.cnf, 10000, 2.16613e+09, 2.08942e+09, 2.24285e+09
cnf/lagniez/circuit/iscas/iscas93/s967.bench.cnf, 10000, 4.20248e+06, 4.17618e+06, 4.22877e+06
cnf/lagniez/circuit/iscas/iscas85/c880.isc.cnf, 10000, 1.23833e+18, 8.25977e+17, 1.65068e+18
cnf/lagniez/circuit/iscas/iscas85/c2670.isc.cnf, 10000, 1.47596e+70, 1.33716e+70, 1.61475e+70
cnf/lagniez/circuit/iscas/iscas85/c1355.isc.cnf, 10000, 1.77773e+12, 1.46558e+12, 2.08988e+12
cnf/lagniez/circuit/iscas/iscas85/c499.isc.cnf, 10000, 2.14525e+12, 1.74767e+12, 2.54283e+12
cnf/lagniez/circuit/iscas/iscas85/c432.isc.cnf, 10000, 6.30822e+10, 5.26972e+10, 7.34672e+10
cnf/lagniez/circuit/iscas/iscas89/s838.1.bench.cnf, 10000, 8.12013e+19, 6.07733e+19, 1.01629e+20
cnf/lagniez/circuit/iscas/iscas89/s1238.bench.cnf, 10000, 2.15554e+09, 2.06164e+09, 2.24944e+09
cnf/lagniez/circuit/iscas/iscas89/s400.bench.cnf, 10000, 3.39669e+07, 3.24149e+07, 3.5519e+07
cnf/lagniez/circuit/iscas/iscas89/s1494.bench.cnf, 10000, 16377.8, 16276.3, 16479.2
cnf/lagniez/circuit/iscas/iscas89/s510.bench.cnf, 10000, 3.38192e+07, 3.30541e+07, 3.45842e+07
cnf/lagniez/circuit/iscas/iscas89/s953.bench.cnf, 10000, 4.17288e+06, 4.10942e+06, 4.23634e+06
cnf/lagniez/circuit/iscas/iscas89/s526n.bench.cnf, 10000, 1.67481e+07, 1.60515e+07, 1.74447e+07
cnf/lagniez/circuit/iscas/iscas89/s526.bench.cnf, 10000, 1.69211e+07, 1.60333e+07, 1.78089e+07
cnf/lagniez/circuit/iscas/iscas89/s832.bench.cnf, 10000, 8.30485e+06, 8.12461e+06, 8.48509e+06
cnf/lagniez/circuit/iscas/iscas89/s713.bench.cnf, 10000, 1.79691e+16, 1.03454e+16, 2.55928e+16
cnf/lagniez/circuit/iscas/iscas89/s641.bench.cnf, 10000, 1.75359e+16, 1.4928e+16, 2.01438e+16
cnf/lagniez/circuit/iscas/iscas89/s820.bench.cnf, 10000, 8.35238e+06, 8.13778e+06, 8.56699e+06
cnf/lagniez/circuit/iscas/iscas89/s1488.bench.cnf, 10000, 16382.2, 16280.6, 16483.9
cnf/lagniez/circuit/iscas/iscas89/s444.bench.cnf, 10000, 1.67186e+07, 1.61566e+07, 1.72806e+07
cnf/lagniez/circuit/iscas/iscas89/s420.1.bench.cnf, 10000, 1.68176e+10, 1.59736e+10, 1.76616e+10
cnf/lagniez/circuit/iscas/iscas89/s1196.bench.cnf, 10000, 2.12534e+09, 2.05307e+09, 2.19761e+09
cnf/lagniez/circuit/iscas/iscas89/s1423.bench.cnf, 10000, 2.62608e+27, 1.24744e+27, 4.00472e+27
cnf/lagniez/Configuration/mercedes/C638_FKB.cnf, 10000, 1.14187e+128, 9.23825e+127, 1.35991e+128
cnf/lagniez/Configuration/mercedes/C203_FCL.cnf, 10000, 7.01369e+164, 2.95332e+164, 1.10741e+165
cnf/lagniez/Configuration/mercedes/C140_FW.cnf, 10000, 4.31633e+162, 1.42887e+161, 8.48977e+162
cnf/lagniez/Configuration/mercedes/C209_FA.cnf, 10000, 6.3814e+161, 6.06268e+161, 6.70012e+161
cnf/lagniez/Configuration/mercedes/C203_FW.cnf, 10000, 2.82652e+185, -3.2887e+185, 8.94174e+185
cnf/lagniez/Configuration/mercedes/C220_FV.cnf, 10000, 4.99803e+172, -1.14193e+172, 1.1138e+173
cnf/lagniez/Configuration/mercedes/C209_FC.cnf, 10000, 1.1301e+163, 7.18468e+162, 1.54173e+163
cnf/lagniez/Configuration/mercedes/C210_FVF.cnf, 10000, 3.06222e+170, 2.96929e+170, 3.15514e+170
cnf/lagniez/Configuration/mercedes/C129_FR.cnf, 10000, 1.23689e+166, -6.216e+164, 2.53595e+166
cnf/lagniez/Configuration/mercedes/C203_FS.cnf, 10000, 1.96597e+169, 1.21771e+168, 3.81016e+169
cnf/lagniez/Configuration/mercedes/C170_FR.cnf, 4134, 2.
cnf/lagniez/Configuration/mercedes/C210_FW.cnf, 10000, 3.21475e+193, -2.36156e+193, 8.79105e+193
cnf/lagniez/Configuration/mercedes/C163_FW.cnf, 10000, 4.77802e+140, -1.80743e+140, 1.13635e+141
cnf/lagniez/Configuration/mercedes/C208_FA.cnf, 10000, 2.27386e+157, 9.73774e+155, 4.45034e+157
cnf/lagniez/Configuration/mercedes/C215_FC.cnf, 10000, 1.92373e+150, 1.46884e+150, 2.37862e+150
cnf/lagniez/Configuration/mercedes/C202_FS.cnf, 10000, 1.1288e+193, -1.44853e+193, 3.70612e+193
cnf/lagniez/Configuration/mercedes/C168_FW.cnf, 10000, 2.83407e+165, -3.75897e+165, 9.42711e+165
cnf/lagniez/Configuration/mercedes/C220_FW.cnf, 10000, 2.47236e+173, -3.2792e+173, 8.22391e+173
cnf/lagniez/Configuration/mercedes/C140_FV.cnf, 10000, 1.80978e+161, 4.69816e+159, 3.57258e+161
cnf/lagniez/Configuration/mercedes/C638_FKA.cnf, 10000, 4.69608e+128, -1.90749e+128, 1.12996e+129
cnf/lagniez/Configuration/mercedes/C230_FR.cnf, 10000, 4.37298e+135, 2.41046e+135, 6.3355e+135
cnf/lagniez/Configuration/mercedes/C208_FC.cnf, 10000, 2.10539e+172, -2.79208e+172, 7.00286e+172
cnf/lagniez/Configuration/mercedes/C210_FS.cnf, 10000, 1.7144e+189, -9.70565e+188, 4.39937e+189
cnf/lagniez/Configuration/mercedes/C140_FC.cnf, 10000, 6.08591e+151, 4.75267e+151, 7.41916e+151
cnf/lagniez/Planning/prob003.pddl.cnf, 10000, 2.76395e+11, 2.28692e+11, 3.24097e+11
cnf/lagniez/Planning/tire-2.cnf, 10000, 7.33964e+11, 7.15334e+11, 7.52593e+11
cnf/lagniez/Planning/5step.cnf, 10000, 81037.8, 79280, 82795.6
cnf/lagniez/Planning/prob001.pddl.cnf, 10000, 5.49688e+20, 5.32532e+20, 5.66843e+20
cnf/lagniez/Planning/medium.cnf, 10000, 2, 2, 2
cnf/lagniez/Planning/4blocks.cnf, 10000, 55097, 55097, 55097
cnf/lagniez/Planning/prob004.pddl.cnf, 10000, 3.42531e+27, -4.34482e+26, 7.2851e+27
cnf/lagniez/Planning/logistics.b.cnf, 10000, 4.13456e+23, 3.60155e+23, 4.66757e+23
cnf/lagniez/Planning/prob002.pddl.cnf, 10000, 3.12755e+10, 2.53495e+10, 3.72014e+10
cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t10.cnf, 10000, 1.14658e+16, 1.09492e+16, 1.19824e+16
cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t7.cnf, 10000, 4375.17, 4325.99, 4424.34
cnf/lagniez/Planning/pddlXpSym/comm_p04_p_t6.cnf, 10000, 6.78558e+148, -1.98497e+148, 1.55561e+149
cnf/lagniez/Planning/pddlXpSym/coins_p01_p_t6.cnf, 10000, 2.47318e+78, 1.89077e+78, 3.05559e+78
cnf/lagniez/Planning/pddlXpSym/sort_num_s_3_p_t4.cnf, 10000, 317051, 305624, 328478
cnf/lagniez/Planning/pddlXpSym/safe_safe_10_p_t7.cnf, 10000, 2.41352e+22, 2.27712e+22, 2.54993e+22
cnf/lagniez/Planning/pddlXpSym/emptyroom_d16_g8_p_t7.cnf, 10000, 1.22357e+09, 1.21565e+09, 1.23149e+09
cnf/lagniez/Planning/pddlXpSym/uts_k3_p_t2.cnf, 10000, 6.13341e+16, 5.69341e+16, 6.5734e+16
cnf/lagniez/Planning/pddlXpSym/ring_5_p_t2.cnf, 10000, 1.84734e+11, 1.82769e+11, 1.86699e+11
cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t10.cnf, 10000, 2.19259e+17, 2.14058e+17, 2.24461e+17
cnf/lagniez/Planning/pddlXpSym/bomb_b20_t5_p_t9.cnf, 10000, 3.94563e+1783, 2.82796e+1783, 5.06331e+1783
cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t7.cnf, 10000, 9.47927e+64, 8.84882e+64, 1.01097e+65
cnf/lagniez/Planning/pddlXpSym/ring2_r8_p_t2.cnf, 10000, 7.55536e+06, 7.44872e+06, 7.662e+06
cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t1.cnf, 10000, 2.98313e+11, 2.98313e+11, 2.98313e+11
cnf/lagniez/Planning/pddlXpSym/coins_p01_p_t10.cnf, 10000, 1.19162e+126, 9.88787e+125, 1.39446e+126
cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t6.cnf, 10000, 3.30682e+188, -1.16909e+188, 7.78274e+188
cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t4.cnf, 10000, 8.09033e+37, 7.88808e+37, 8.29258e+37
cnf/lagniez/Planning/pddlXpSym/blocks_right_2_p_t9.cnf, 10000, 5.71163e+13, 5.17422e+13, 6.24904e+13
cnf/lagniez/Planning/pddlXpSym/comm_p01_p_t5.cnf, 10000, 1.09192e+47, 8.78183e+45, 2.09602e+47
cnf/lagniez/Planning/pddlXpSym/comm_p01_p_t4.cnf, 10000, 1.56668e+40, -4.14036e+39, 3.54739e+40
cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t6.cnf, 10000, 5.06296e+13, 4.80967e+13, 5.31625e+13
cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t4.cnf, 10000, 162, 162, 162
cnf/lagniez/Planning/pddlXpSym/ring_3_p_t1.cnf, 10000, 3.9938e+06, 3.91338e+06, 4.07422e+06
cnf/lagniez/Planning/pddlXpSym/ring2_r8_p_t8.cnf, 10000, 2.2154e+13, 2.12727e+13, 2.30353e+13
cnf/lagniez/Planning/pddlXpSym/bomb_b20_t5_p_t7.cnf, 10000, 1.76455e+1392, 1.50975e+1392, 2.01935e+1392
cnf/lagniez/Planning/pddlXpSym/coins_p04_p_t5.cnf, 10000, 3.24372e+66, 2.82871e+66, 3.65873e+66
cnf/lagniez/Planning/pddlXpSym/blocks_right_2_p_t3.cnf, 10000, 277362, 272282, 282441
cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t9.cnf, 10000, 1.12992e+83, 9.91867e+82, 1.26797e+83
cnf/lagniez/Planning/pddlXpSym/uts_k3_p_t1.cnf, 10000, 5.63306e+10, 5.4065e+10, 5.85962e+10
cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t6.cnf, 10000, 2.80069e+78, 2.06138e+78, 3.53999e+78
cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t5.cnf, 10000, 3.32317e+08, 3.23286e+08, 3.41349e+08
cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t9.cnf, 10000, 1.60787e+114, 5.97272e+113, 2.61847e+114
cnf/lagniez/Planning/pddlXpSym/comm_p01_p_t10.cnf, 10000, 1.00794e+82, -4.74426e+81, 2.4903e+82
cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t8.cnf, 10000, 6.50988e+102, -4.88917e+102, 1.79089e+103
cnf/lagniez/Planning/pddlXpSym/ring2_r8_p_t5.cnf, 10000, 1.29613e+10, 1.26883e+10, 1.32343e+10
cnf/lagniez/Planning/pddlXpSym/uts_k2_p_t1.cnf, 10000, 4.94421e+06, 4.80219e+06, 5.08623e+06
cnf/lagniez/Planning/pddlXpSym/ring_3_p_t4.cnf, 10000, 6.84123e+09, 6.73963e+09, 6.94282e+09
cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t5.cnf, 10000, 484.574, 480.806, 488.343
cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t6.cnf, 10000, 1.68874e+09, 1.60194e+09, 1.77554e+09
cnf/lagniez/Planning/pddlXpSym/sort_num_s_3_p_t2.cnf, 10000, 12765.5, 12555, 12975.9
cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t1.cnf, 10000, 2.37844e+15, 2.16561e+15, 2.59126e+15
cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t10.cnf, 10000, 1.87589e+13, 1.77666e+13, 1.97511e+13
cnf/lagniez/Planning/pddlXpSym/emptyroom_d12_g6_p_t2.cnf, 10000, 11664, 11664, 11664
cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t3.cnf, 10000, 7.52418e+28, 7.37639e+28, 7.67196e+28
cnf/lagniez/Planning/pddlXpSym/comm_p04_p_t5.cnf, 10000, 2.28768e+129, -1.20371e+129, 5.77907e+129
cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t1.cnf, 10000, 151627, 150420, 152833
cnf/lagniez/Planning/pddlXpSym/ring_4_p_t4.cnf, 10000, 4.41165e+11, 4.34383e+11, 4.47947e+11
cnf/lagniez/Planning/pddlXpSym/blocks_right_2_p_t6.cnf, 10000, 3.92411e+09, 3.70765e+09, 4.14057e+09
cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t4.cnf, 10000, 1.55724e+162, 1.08251e+162, 2.03196e+162
cnf/lagniez/Planning/pddlXpSym/flip_1_p_t1.cnf, 10000, 4, 4, 4
cnf/lagniez/Planning/pddlXpSym/uts_k1_p_t9.cnf, 10000, 6.97745e+13, 5.90064e+13, 8.05425e+13
cnf/lagniez/Planning/pddlXpSym/uts_k3_p_t3.cnf, 10000, 8.49834e+22, 5.0663e+22, 1.19304e+23
cnf/lagniez/Planning/pddlXpSym/emptyroom_d24_g12_p_t8.cnf, 10000, 2.4881e+10, 2.45675e+10, 2.51944e+10
cnf/lagniez/Planning/pddlXpSym/blocks_right_5_p_t1.cnf, 10000, 4.92913e+08, 4.81456e+08, 5.04369e+08
cnf/lagniez/Planning/pddlXpSym/flip_1_p_t10.cnf, 10000, 2048, 2048, 2048
cnf/lagniez/Planning/pddlXpSym/sort_num_s_5_p_t1.cnf, 10000, 3.68388e+08, 3.66376e+08, 3.704e+08
cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t7.cnf, 10000, 3.92443e+14, 3.74193e+14, 4.10692e+14
cnf/lagniez/Planning/pddlXpSym/uts_k2_p_t9.cnf, 10000, 7.35249e+33, 6.16367e+32, 1.40886e+34
cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t2.cnf, 10000, 10202.3, 10072.2, 10332.4
cnf/lagniez/Planning/pddlXpSym/bomb_b20_t5_p_t6.cnf, 10000, 3.79498e+1196, 3.32792e+1196, 4.26204e+1196
cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t8.cnf, 6029, 6.47
cnf/lagniez/Planning/pddlXpSym/emptyroom_d4_g2_p_t9.cnf, 10000, 6.07524e+09, 5.90611e+09, 6.24437e+09
cnf/lagniez/Planning/pddlXpSym/blocks_right_2_p_t2.cnf, 10000, 11365.8, 11195.2, 11536.4
cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t3.cnf, 10000, 5.14344e+42, 4.39117e+42, 5.89572e+42
cnf/lagniez/Planning/pddlXpSym/emptyroom_d12_g6_p_t3.cnf, 10000, 104598, 103458, 105738
cnf/lagniez/Planning/pddlXpSym/emptyroom_d24_g12_p_t3.cnf, 10000, 420396, 418148, 422645
cnf/lagniez/Planning/pddlXpSym/ring_5_p_t7.cnf, 10000, 4.60543e+16, 4.48446e+16, 4.72639e+16
cnf/lagniez/Planning/pddlXpSym/safe_safe_5_p_t6.cnf, 10000, 1.06289e+10, 1.01265e+10, 1.11312e+10
cnf/lagniez/Planning/pddlXpSym/ring_4_p_t3.cnf, 10000, 3.66151e+10, 3.61342e+10, 3.7096e+10
cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t9.cnf, 10000, 9.98631e+113, 7.89056e+113, 1.20821e+114
cnf/lagniez/Planning/pddlXpSym/ring2_r6_p_t10.cnf, 10000, 2.67096e+14, 2.59265e+14, 2.74928e+14
cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t9.cnf, 10000, 3.53401e+14, 3.36063e+14, 3.7074e+14
cnf/lagniez/Planning/pddlXpSym/uts_k1_p_t1.cnf, 10000, 1264.22, 1235.17, 1293.28
cnf/lagniez/Planning/pddlXpSym/uts_k1_p_t6.cnf, 10000, 5.69091e+09, 5.29033e+09, 6.0915e+09
cnf/lagniez/Planning/pddlXpSym/safe_safe_10_p_t1.cnf, 10000, 20513.3, 20344.6, 20682
cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t5.cnf, 10000, 1.62279e+198, 1.51136e+198, 1.73423e+198
cnf/lagniez/Planning/pddlXpSym/emptyroom_d12_g6_p_t9.cnf, 10000, 5.56667e+10, 5.52448e+10, 5.60885e+10
cnf/lagniez/Planning/pddlXpSym/emptyroom_d16_g8_p_t5.cnf, 10000, 1.51189e+07, 1.49803e+07, 1.52575e+07
cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t8.cnf, 10000, 3.07483e+15, 2.98778e+15, 3.16187e+15
cnf/lagniez/Planning/pddlXpSym/blocks_right_2_p_t7.cnf, 10000, 9.40756e+10, 8.78942e+10, 1.00257e+11
cnf/lagniez/Planning/pddlXpSym/ring_4_p_t8.cnf, 10000, 8.67824e+15, 8.39745e+15, 8.95903e+15
cnf/lagniez/Planning/pddlXpSym/emptyroom_d12_g6_p_t5.cnf, 10000, 8.56696e+06, 8.46312e+06, 8.67079e+06
cnf/lagniez/Planning/pddlXpSym/comm_p04_p_t7.cnf, 8102, 8.23205e+164, -2.58979e+164, 1.90
cnf/lagniez/Planning/pddlXpSym/emptyroom_d12_g6_p_t7.cnf, 10000, 6.91032e+08, 6.83627e+08, 6.98436e+08
cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t4.cnf, 10000, 1.02262e+11, 9.82314e+10, 1.06292e+11
cnf/lagniez/Planning/pddlXpSym/coins_p04_p_t1.cnf, 10000, 6.96639e+18, 6.58336e+18, 7.34943e+18
cnf/lagniez/Planning/pddlXpSym/flip_1_p_t7.cnf, 10000, 256, 256, 256
cnf/lagniez/Planning/pddlXpSym/blocks_right_2_p_t10.cnf, 10000, 1.35283e+15, 1.21611e+15, 1.48956e+15
cnf/lagniez/Planning/pddlXpSym/coins_p01_p_t4.cnf, 10000, 3.91464e+54, 3.35547e+54, 4.47382e+54
cnf/lagniez/Planning/pddlXpSym/safe_safe_10_p_t8.cnf, 10000, 2.38508e+25, 2.20014e+25, 2.57002e+25
cnf/lagniez/Planning/pddlXpSym/emptyroom_d4_g2_p_t6.cnf, 10000, 8.60208e+06, 8.36567e+06, 8.8385e+06
cnf/lagniez/Planning/pddlXpSym/uts_k1_p_t7.cnf, 10000, 1.30109e+11, 1.19928e+11, 1.40289e+11
cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t4.cnf, 10000, 3.79376e+54, 3.28221e+54, 4.30532e+54
cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t5.cnf, 10000, 3.22592e+66, 2.69861e+66, 3.75324e+66
cnf/lagniez/Planning/pddlXpSym/ring_3_p_t3.cnf, 10000, 5.74513e+08, 5.64551e+08, 5.84476e+08
cnf/lagniez/Planning/pddlXpSym/comm_p04_p_t3.cnf, 10000, 1.56295e+92, -1.27545e+92, 4.40135e+92
cnf/lagniez/Planning/pddlXpSym/emptyroom_d12_g6_p_t10.cnf, 10000, 5.0171e+11, 4.94183e+11, 5.09236e+11
cnf/lagniez/Planning/pddlXpSym/ring_3_p_t10.cnf, 10000, 2.10373e+16, 2.0355e+16, 2.17197e+16
cnf/lagniez/Planning/pddlXpSym/flip_1_p_t3.cnf, 10000, 16, 16, 16
cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t6.cnf, 10000, 2.24142e+78, 1.67311e+78, 2.80973e+78
cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t3.cnf, 10000, 1.71727e+126, 1.58079e+126, 1.85375e+126
cnf/lagniez/Planning/pddlXpSym/emptyroom_d16_g8_p_t2.cnf, 10000, 20749.7, 20583.2, 20916.2
cnf/lagniez/Planning/pddlXpSym/ring_4_p_t6.cnf, 10000, 6.24288e+13, 6.09093e+13, 6.39483e+13
cnf/lagniez/Planning/pddlXpSym/safe_safe_5_p_t9.cnf, 10000, 3.50064e+14, 3.32838e+14, 3.6729e+14
cnf/lagniez/Planning/pddlXpSym/ring_4_p_t2.cnf, 10000, 3.11024e+09, 3.0633e+09, 3.15717e+09
cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t1.cnf, 10000, 458752, 458752, 458752
cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t5.cnf, 10000, 4.12745e+164, 5.63503e+162, 8.19855e+164
cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t3.cnf, 10000, 2.15229e+16, 2.12919e+16, 2.17539e+16
cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t3.cnf, 10000, 6.21833e+11, 6.10268e+11, 6.33398e+11
cnf/lagniez/Planning/pddlXpSym/blocks_right_4_p_t2.cnf, 10000, 3.99673e+09, 3.85217e+09, 4.14128e+09
cnf/lagniez/Planning/pddlXpSym/sort_num_s_5_p_t2.cnf, 10000, 4.04996e+09, 4.03517e+09, 4.06474e+09
cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t2.cnf, 10000, 5.81391e+30, 5.42119e+30, 6.20664e+30
cnf/lagniez/Planning/pddlXpSym/comm_p01_p_t7.cnf, 10000, 1.08603e+61, 2.74744e+59, 2.1446e+61
cnf/lagniez/Planning/pddlXpSym/ring2_r8_p_t7.cnf, 10000, 1.85902e+12, 1.81347e+12, 1.90458e+12
cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t2.cnf, 10000, 18, 18, 18
cnf/lagniez/Planning/pddlXpSym/ring_5_p_t5.cnf, 10000, 3.13544e+14, 3.0426e+14, 3.22828e+14
cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t8.cnf, 10000, 1.06466e+74, 1.01936e+74, 1.10997e+74
cnf/lagniez/Planning/pddlXpSym/ring_4_p_t5.cnf, 10000, 5.3028e+12, 5.16545e+12, 5.44016e+12
cnf/lagniez/Planning/pddlXpSym/ring_3_p_t6.cnf, 10000, 1.00251e+12, 9.74915e+11, 1.03011e+12
cnf/lagniez/Planning/pddlXpSym/ring_5_p_t6.cnf, 10000, 3.79919e+15, 3.75156e+15, 3.84682e+15
cnf/lagniez/Planning/pddlXpSym/emptyroom_d4_g2_p_t3.cnf, 10000, 11909.4, 11584.3, 12234.4
cnf/lagniez/Planning/pddlXpSym/ring_3_p_t5.cnf, 10000, 8.2337e+10, 8.04208e+10, 8.42532e+10
cnf/lagniez/Planning/pddlXpSym/coins_p04_p_t10.cnf, 10000, 9.59554e+125, 6.01606e+125, 1.3175e+126
cnf/lagniez/Planning/pddlXpSym/ring2_r8_p_t3.cnf, 10000, 9.05312e+07, 8.93505e+07, 9.17119e+07
cnf/lagniez/Planning/pddlXpSym/ring_5_p_t1.cnf, 10000, 1.50867e+10, 1.48228e+10, 1.53506e+10
cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t1.cnf, 10000, 6.84679e+18, 6.45483e+18, 7.23874e+18
cnf/lagniez/Planning/pddlXpSym/ring2_r6_p_t5.cnf, 10000, 1.0735e+09, 1.05182e+09, 1.09518e+09
cnf/lagniez/Planning/pddlXpSym/comm_p04_p_t1.cnf, 10000, 1.16567e+55, 1.09696e+55, 1.23438e+55
cnf/lagniez/Planning/pddlXpSym/ring_4_p_t1.cnf, 10000, 2.5225e+08, 2.45584e+08, 2.58915e+08
cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t10.cnf, 10000, 1.38852e+126, 7.60443e+125, 2.01659e+126
cnf/lagniez/Planning/pddlXpSym/ring_4_p_t7.cnf, 10000, 7.82674e+14, 7.52108e+14, 8.1324e+14
cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t2.cnf, 10000, 6.9027e+19, 6.81367e+19, 6.99172e+19
cnf/lagniez/Planning/pddlXpSym/blocks_right_4_p_t4.cnf, 10000, 7.39623e+15, 6.83566e+15, 7.9568e+15
cnf/lagniez/Planning/pddlXpSym/safe_safe_5_p_t2.cnf, 10000, 10304.8, 10173.8, 10435.9
cnf/lagniez/Planning/pddlXpSym/emptyroom_d24_g12_p_t9.cnf, 10000, 2.23177e+11, 2.22443e+11, 2.2391e+11
cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t4.cnf, 10000, 3.87215e+54, 3.29002e+54, 4.45429e+54
cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t5.cnf, 10000, 1.09887e+09, 1.08325e+09, 1.11449e+09
cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t5.cnf, 10000, 1.65633e+13, 1.57086e+13, 1.7418e+13
cnf/lagniez/Planning/pddlXpSym/coins_p01_p_t3.cnf, 10000, 4.5154e+42, 4.12239e+42, 4.90841e+42
cnf/lagniez/Planning/pddlXpSym/emptyroom_d16_g8_p_t1.cnf, 10000, 2304, 2304, 2304
cnf/lagniez/Planning/pddlXpSym/ring_5_p_t9.cnf, 10000, 6.61409e+18, 6.49108e+18, 6.73711e+18
