file, #m
r30c90/30.90.39.cnf, 4129
r30c90/30.90.2.cnf, 7219
r30c90/30.90.265.cnf, 13836
r30c90/30.90.55.cnf, 3304
r30c90/30.90.65.cnf, 13315
r30c90/30.90.179.cnf, 16711
r30c90/30.90.244.cnf, 8449
r30c90/30.90.157.cnf, 13961
r30c90/30.90.18.cnf, 5110
r30c90/30.90.255.cnf, 7057
r30c90/30.90.191.cnf, 25903
r30c90/30.90.161.cnf, 9894
r30c90/30.90.165.cnf, 2856
r30c90/30.90.9.cnf, 3341
r30c90/30.90.154.cnf, 3478
r30c90/30.90.6.cnf, 1420
r30c90/30.90.252.cnf, 7049
r30c90/30.90.248.cnf, 3253
r30c90/30.90.145.cnf, 4120
r30c90/30.90.12.cnf, 1062
r30c90/30.90.245.cnf, 5364
r30c90/30.90.82.cnf, 1880
r30c90/30.90.185.cnf, 7728
r30c90/30.90.189.cnf, 1168
r30c90/30.90.249.cnf, 974
r30c90/30.90.205.cnf, 9313
r30c90/30.90.227.cnf, 14787
r30c90/30.90.167.cnf, 7562
r30c90/30.90.256.cnf, 10866
r30c90/30.90.279.cnf, 9553
r30c90/30.90.53.cnf, 4937
r30c90/30.90.3.cnf, 141
r30c90/30.90.27.cnf, 1816
r30c90/30.90.284.cnf, 10386
r30c90/30.90.56.cnf, 11790
r30c90/30.90.29.cnf, 3713
r30c90/30.90.260.cnf, 3892
r30c90/30.90.128.cnf, 4544
r30c90/30.90.293.cnf, 1180
r30c90/30.90.193.cnf, 6392
r30c90/30.90.188.cnf, 9776
r30c90/30.90.75.cnf, 1820
r30c90/30.90.220.cnf, 6519
r30c90/30.90.206.cnf, 4177
r30c90/30.90.30.cnf, 2534
r30c90/30.90.150.cnf, 1256
r30c90/30.90.24.cnf, 5387
r30c90/30.90.211.cnf, 705
r30c90/30.90.287.cnf, 31581
r30c90/30.90.225.cnf, 12095
r30c90/30.90.178.cnf, 11934
r30c90/30.90.162.cnf, 45174
r30c90/30.90.149.cnf, 6975
r30c90/30.90.238.cnf, 1632
r30c90/30.90.126.cnf, 1322
r30c90/30.90.169.cnf, 1643
r30c90/30.90.283.cnf, 21527
r30c90/30.90.4.cnf, 12472
r30c90/30.90.117.cnf, 4065
r30c90/30.90.254.cnf, 4939
r30c90/30.90.233.cnf, 5395
r30c90/30.90.34.cnf, 2848
r30c90/30.90.239.cnf, 2656
r30c90/30.90.173.cnf, 5448
r30c90/30.90.153.cnf, 6965
r30c90/30.90.226.cnf, 6982
r30c90/30.90.42.cnf, 564
r30c90/30.90.130.cnf, 755
r30c90/30.90.158.cnf, 6878
r30c90/30.90.20.cnf, 2878
r30c90/30.90.180.cnf, 11171
r30c90/30.90.103.cnf, 6053
r30c90/30.90.213.cnf, 3110
r30c90/30.90.241.cnf, 4126
r30c90/30.90.263.cnf, 2808
r30c90/30.90.112.cnf, 50
r30c90/30.90.45.cnf, 4002
r30c90/30.90.14.cnf, 1809
r30c90/30.90.298.cnf, 943
r30c90/30.90.146.cnf, 4814
r30c90/30.90.48.cnf, 227
r30c90/30.90.123.cnf, 4514
r30c90/30.90.0.cnf, 10379
r30c90/30.90.184.cnf, 2009
r30c90/30.90.229.cnf, 3402
r30c90/30.90.215.cnf, 736
r30c90/30.90.209.cnf, 4370
r30c90/30.90.156.cnf, 2333
r30c90/30.90.282.cnf, 2409
r30c90/30.90.148.cnf, 3667
r30c90/30.90.47.cnf, 1808
r30c90/30.90.234.cnf, 3304
r30c90/30.90.125.cnf, 828
r30c90/30.90.278.cnf, 1354
r30c90/30.90.201.cnf, 283
r30c90/30.90.253.cnf, 10304
r30c90/30.90.140.cnf, 12319
r30c90/30.90.80.cnf, 30521
r30c90/30.90.151.cnf, 1420
r30c90/30.90.16.cnf, 3962
r30c90/30.90.294.cnf, 11865
r30c90/30.90.124.cnf, 29389
r30c90/30.90.105.cnf, 11239
r30c90/30.90.69.cnf, 3679
r30c90/30.90.7.cnf, 9777
r30c90/30.90.273.cnf, 1516
r30c90/30.90.99.cnf, 9802
r30c90/30.90.221.cnf, 9222
r30c90/30.90.85.cnf, 14066
r30c90/30.90.176.cnf, 27830
r30c90/30.90.113.cnf, 858
r30c90/30.90.115.cnf, 9055
r30c90/30.90.84.cnf, 6079
r30c90/30.90.187.cnf, 1763
r30c90/30.90.262.cnf, 7305
r30c90/30.90.195.cnf, 4374
r30c90/30.90.207.cnf, 5657
r30c90/30.90.120.cnf, 8999
r30c90/30.90.216.cnf, 28298
r30c90/30.90.17.cnf, 7289
r30c90/30.90.35.cnf, 3602
r30c90/30.90.138.cnf, 789
r30c90/30.90.136.cnf, 11548
r30c90/30.90.51.cnf, 12623
r30c90/30.90.259.cnf, 45651
r30c90/30.90.22.cnf, 3290
r30c90/30.90.46.cnf, 1910
r30c90/30.90.170.cnf, 6199
r30c90/30.90.98.cnf, 2417
r30c90/30.90.228.cnf, 3963
r30c90/30.90.114.cnf, 1749
r30c90/30.90.168.cnf, 1049
r30c90/30.90.270.cnf, 2669
r30c90/30.90.199.cnf, 6954
r30c90/30.90.192.cnf, 3236
r30c90/30.90.101.cnf, 5653
r30c90/30.90.280.cnf, 8434
r30c90/30.90.172.cnf, 5243
r30c90/30.90.74.cnf, 24402
r30c90/30.90.246.cnf, 30103
r30c90/30.90.164.cnf, 1501
r30c90/30.90.186.cnf, 7421
r30c90/30.90.285.cnf, 15007
r30c90/30.90.268.cnf, 479
r30c90/30.90.1.cnf, 5820
r30c90/30.90.73.cnf, 2747
r30c90/30.90.296.cnf, 4820
r30c90/30.90.43.cnf, 4782
r30c90/30.90.97.cnf, 11924
r30c90/30.90.127.cnf, 604
r30c90/30.90.288.cnf, 15008
r30c90/30.90.104.cnf, 1828
r30c90/30.90.111.cnf, 1192
r30c90/30.90.57.cnf, 4274
r30c90/30.90.32.cnf, 6534
r30c90/30.90.106.cnf, 3569
r30c90/30.90.40.cnf, 13330
r30c90/30.90.121.cnf, 20094
r30c90/30.90.194.cnf, 4500
r30c90/30.90.88.cnf, 2080
r30c90/30.90.79.cnf, 11851
r30c90/30.90.59.cnf, 314
r30c90/30.90.83.cnf, 3353
r30c90/30.90.107.cnf, 2457
r30c90/30.90.62.cnf, 6697
r30c90/30.90.70.cnf, 14733
r30c90/30.90.258.cnf, 3445
r30c90/30.90.92.cnf, 661
r30c90/30.90.243.cnf, 1145
r30c90/30.90.272.cnf, 1092
r30c90/30.90.247.cnf, 2297
r30c90/30.90.269.cnf, 658
r30c90/30.90.49.cnf, 2932
r30c90/30.90.135.cnf, 2212
r30c90/30.90.208.cnf, 1470
r30c90/30.90.299.cnf, 5466
