file, #m
r50_unsat/50.286.cnf, 0
r50_unsat/50.243.cnf, 0
r50_unsat/50.134.cnf, 0
r50_unsat/50.234.cnf, 0
r50_unsat/50.216.cnf, 0
r50_unsat/50.71.cnf, 0
r50_unsat/50.298.cnf, 0
r50_unsat/50.288.cnf, 0
r50_unsat/50.65.cnf, 0
r50_unsat/50.27.cnf, 0
r50_unsat/50.217.cnf, 0
r50_unsat/50.80.cnf, 0
r50_unsat/50.126.cnf, 0
r50_unsat/50.242.cnf, 0
r50_unsat/50.156.cnf, 0
r50_unsat/50.285.cnf, 0
r50_unsat/50.4.cnf, 0
r50_unsat/50.137.cnf, 0
r50_unsat/50.114.cnf, 0
r50_unsat/50.63.cnf, 0
r50_unsat/50.153.cnf, 0
r50_unsat/50.36.cnf, 0
r50_unsat/50.106.cnf, 0
r50_unsat/50.143.cnf, 0
r50_unsat/50.82.cnf, 0
r50_unsat/50.66.cnf, 0
r50_unsat/50.123.cnf, 0
r50_unsat/50.178.cnf, 0
r50_unsat/50.19.cnf, 0
r50_unsat/50.192.cnf, 0
r50_unsat/50.291.cnf, 0
r50_unsat/50.207.cnf, 0
r50_unsat/50.88.cnf, 0
r50_unsat/50.117.cnf, 0
r50_unsat/50.196.cnf, 0
r50_unsat/50.146.cnf, 0
r50_unsat/50.227.cnf, 0
r50_unsat/50.221.cnf, 0
r50_unsat/50.100.cnf, 0
r50_unsat/50.270.cnf, 0
r50_unsat/50.274.cnf, 0
r50_unsat/50.253.cnf, 0
r50_unsat/50.176.cnf, 0
r50_unsat/50.210.cnf, 0
r50_unsat/50.30.cnf, 0
r50_unsat/50.299.cnf, 0
r50_unsat/50.34.cnf, 0
r50_unsat/50.169.cnf, 0
r50_unsat/50.111.cnf, 0
r50_unsat/50.177.cnf, 0
r50_unsat/50.218.cnf, 0
r50_unsat/50.212.cnf, 0
r50_unsat/50.172.cnf, 0
r50_unsat/50.0.cnf, 0
r50_unsat/50.46.cnf, 0
r50_unsat/50.29.cnf, 0
r50_unsat/50.108.cnf, 0
r50_unsat/50.198.cnf, 0
r50_unsat/50.67.cnf, 0
r50_unsat/50.244.cnf, 0
r50_unsat/50.40.cnf, 0
r50_unsat/50.107.cnf, 0
r50_unsat/50.129.cnf, 0
r50_unsat/50.144.cnf, 0
r50_unsat/50.11.cnf, 0
r50_unsat/50.92.cnf, 0
r50_unsat/50.190.cnf, 0
r50_unsat/50.181.cnf, 0
r50_unsat/50.77.cnf, 0
r50_unsat/50.53.cnf, 0
r50_unsat/50.240.cnf, 0
r50_unsat/50.150.cnf, 0
r50_unsat/50.85.cnf, 0
r50_unsat/50.171.cnf, 0
r50_unsat/50.232.cnf, 0
